Driver,LapNumber,Time,LapTime,Compound,TyreLife,Circuit
HAM,20,01:33:03.708,00:01:36.264,HARD,8,Bahrain Grand Prix
HAM,21,01:34:40.218,00:01:36.510,HARD,9,Bahrain Grand Prix
HAM,22,01:36:16.851,00:01:36.633,HARD,10,Bahrain Grand Prix
HAM,23,01:37:53.568,00:01:36.717,HARD,11,Bahrain Grand Prix
HAM,24,01:39:30.234,00:01:36.666,HARD,12,Bahrain Grand Prix
HAM,25,01:41:07.153,00:01:36.919,HARD,13,Bahrain Grand Prix
HAM,26,01:42:43.867,00:01:36.714,HARD,14,Bahrain Grand Prix
HAM,27,01:44:21.068,00:01:37.201,HARD,15,Bahrain Grand Prix
HAM,28,01:45:57.760,00:01:36.692,HARD,16,Bahrain Grand Prix
HAM,29,01:47:34.546,00:01:36.786,HARD,17,Bahrain Grand Prix
HAM,30,01:49:11.790,00:01:37.244,HARD,18,Bahrain Grand Prix
HAM,31,01:50:48.765,00:01:36.975,HARD,19,Bahrain Grand Prix
HAM,32,01:52:26.090,00:01:37.325,HARD,20,Bahrain Grand Prix
HAM,33,01:54:05.786,00:01:39.696,HARD,21,Bahrain Grand Prix
HAM,35,01:57:36.249,00:01:35.489,HARD,2,Bahrain Grand Prix
HAM,36,01:59:11.528,00:01:35.279,HARD,3,Bahrain Grand Prix
HAM,37,02:00:47.125,00:01:35.597,HARD,4,Bahrain Grand Prix
HAM,38,02:02:22.091,00:01:34.966,HARD,5,Bahrain Grand Prix
HAM,39,02:03:56.813,00:01:34.722,HARD,6,Bahrain Grand Prix
HAM,40,02:05:31.854,00:01:35.041,HARD,7,Bahrain Grand Prix
HAM,41,02:07:06.794,00:01:34.940,HARD,8,Bahrain Grand Prix
HAM,42,02:08:41.790,00:01:34.996,HARD,9,Bahrain Grand Prix
HAM,43,02:10:16.725,00:01:34.935,HARD,10,Bahrain Grand Prix
HAM,44,02:11:51.894,00:01:35.169,HARD,11,Bahrain Grand Prix
HAM,45,02:13:27.078,00:01:35.184,HARD,12,Bahrain Grand Prix
HAM,46,02:15:02.363,00:01:35.285,HARD,13,Bahrain Grand Prix
HAM,47,02:16:37.589,00:01:35.226,HARD,14,Bahrain Grand Prix
HAM,48,02:18:13.754,00:01:36.165,HARD,15,Bahrain Grand Prix
HAM,49,02:19:49.668,00:01:35.914,HARD,16,Bahrain Grand Prix
HAM,50,02:21:25.280,00:01:35.612,HARD,17,Bahrain Grand Prix
HAM,51,02:23:00.812,00:01:35.532,HARD,18,Bahrain Grand Prix
HAM,52,02:24:36.291,00:01:35.479,HARD,19,Bahrain Grand Prix
HAM,53,02:26:11.841,00:01:35.550,HARD,20,Bahrain Grand Prix
HAM,54,02:27:47.815,00:01:35.974,HARD,21,Bahrain Grand Prix
HAM,55,02:29:23.448,00:01:35.633,HARD,22,Bahrain Grand Prix
HAM,56,02:30:59.154,00:01:35.706,HARD,23,Bahrain Grand Prix
HAM,57,02:32:35.292,00:01:36.138,HARD,24,Bahrain Grand Prix
PIA,1,01:01:42.749,00:01:42.523,SOFT,4,Bahrain Grand Prix
PIA,2,01:03:21.131,00:01:38.382,SOFT,5,Bahrain Grand Prix
PIA,3,01:04:59.389,00:01:38.258,SOFT,6,Bahrain Grand Prix
PIA,4,01:06:37.286,00:01:37.897,SOFT,7,Bahrain Grand Prix
PIA,5,01:08:15.145,00:01:37.859,SOFT,8,Bahrain Grand Prix
PIA,6,01:09:53.100,00:01:37.955,SOFT,9,Bahrain Grand Prix
PIA,7,01:11:31.084,00:01:37.984,SOFT,10,Bahrain Grand Prix
PIA,8,01:13:09.040,00:01:37.956,SOFT,11,Bahrain Grand Prix
PIA,9,01:14:47.136,00:01:38.096,SOFT,12,Bahrain Grand Prix
PIA,10,01:16:25.209,00:01:38.073,SOFT,13,Bahrain Grand Prix
PIA,11,01:18:03.606,00:01:38.397,SOFT,14,Bahrain Grand Prix
PIA,12,01:19:44.345,00:01:40.739,SOFT,15,Bahrain Grand Prix
PIA,14,01:23:19.830,00:01:36.796,HARD,2,Bahrain Grand Prix
PIA,15,01:24:56.653,00:01:36.823,HARD,3,Bahrain Grand Prix
PIA,16,01:26:33.080,00:01:36.427,HARD,4,Bahrain Grand Prix
PIA,17,01:28:09.952,00:01:36.872,HARD,5,Bahrain Grand Prix
PIA,18,01:29:47.047,00:01:37.095,HARD,6,Bahrain Grand Prix
PIA,19,01:31:23.624,00:01:36.577,HARD,7,Bahrain Grand Prix
PIA,20,01:33:00.268,00:01:36.644,HARD,8,Bahrain Grand Prix
PIA,21,01:34:37.001,00:01:36.733,HARD,9,Bahrain Grand Prix
PIA,22,01:36:13.556,00:01:36.555,HARD,10,Bahrain Grand Prix
PIA,23,01:37:50.236,00:01:36.680,HARD,11,Bahrain Grand Prix
PIA,24,01:39:27.120,00:01:36.884,HARD,12,Bahrain Grand Prix
PIA,25,01:41:04.128,00:01:37.008,HARD,13,Bahrain Grand Prix
PIA,26,01:42:41.010,00:01:36.882,HARD,14,Bahrain Grand Prix
PIA,27,01:44:17.915,00:01:36.905,HARD,15,Bahrain Grand Prix
PIA,28,01:45:54.820,00:01:36.905,HARD,16,Bahrain Grand Prix
PIA,29,01:47:31.999,00:01:37.179,HARD,17,Bahrain Grand Prix
PIA,30,01:49:09.176,00:01:37.177,HARD,18,Bahrain Grand Prix
PIA,31,01:50:46.746,00:01:37.570,HARD,19,Bahrain Grand Prix
PIA,32,01:52:23.909,00:01:37.163,HARD,20,Bahrain Grand Prix
PIA,33,01:54:00.997,00:01:37.088,HARD,21,Bahrain Grand Prix
PIA,34,01:55:40.208,00:01:39.211,HARD,22,Bahrain Grand Prix
PIA,36,01:59:15.064,00:01:35.153,HARD,2,Bahrain Grand Prix
PIA,37,02:00:49.838,00:01:34.774,HARD,3,Bahrain Grand Prix
PIA,38,02:02:25.136,00:01:35.298,HARD,4,Bahrain Grand Prix
PIA,39,02:04:00.119,00:01:34.983,HARD,5,Bahrain Grand Prix
PIA,40,02:05:35.124,00:01:35.005,HARD,6,Bahrain Grand Prix
PIA,41,02:07:10.233,00:01:35.109,HARD,7,Bahrain Grand Prix
PIA,42,02:08:45.574,00:01:35.341,HARD,8,Bahrain Grand Prix
PIA,43,02:10:20.832,00:01:35.258,HARD,9,Bahrain Grand Prix
PIA,44,02:11:56.070,00:01:35.238,HARD,10,Bahrain Grand Prix
PIA,45,02:13:31.376,00:01:35.306,HARD,11,Bahrain Grand Prix
PIA,46,02:15:06.672,00:01:35.296,HARD,12,Bahrain Grand Prix
PIA,47,02:16:42.048,00:01:35.376,HARD,13,Bahrain Grand Prix
PIA,48,02:18:17.750,00:01:35.702,HARD,14,Bahrain Grand Prix
PIA,49,02:19:53.403,00:01:35.653,HARD,15,Bahrain Grand Prix
PIA,50,02:21:29.387,00:01:35.984,HARD,16,Bahrain Grand Prix
PIA,51,02:23:05.187,00:01:35.800,HARD,17,Bahrain Grand Prix
PIA,52,02:24:41.211,00:01:36.024,HARD,18,Bahrain Grand Prix
PIA,53,02:26:16.950,00:01:35.739,HARD,19,Bahrain Grand Prix
PIA,54,02:27:53.057,00:01:36.107,HARD,20,Bahrain Grand Prix
PIA,55,02:29:29.030,00:01:35.973,HARD,21,Bahrain Grand Prix
PIA,56,02:31:05.130,00:01:36.100,HARD,22,Bahrain Grand Prix
PIA,57,02:32:41.050,00:01:35.920,HARD,23,Bahrain Grand Prix
ALO,1,01:01:41.905,00:01:41.679,SOFT,4,Bahrain Grand Prix
ALO,2,01:03:19.925,00:01:38.020,SOFT,5,Bahrain Grand Prix
ALO,3,01:04:58.971,00:01:39.046,SOFT,6,Bahrain Grand Prix
ALO,4,01:06:36.747,00:01:37.776,SOFT,7,Bahrain Grand Prix
ALO,5,01:08:16.039,00:01:39.292,SOFT,8,Bahrain Grand Prix
ALO,6,01:09:54.092,00:01:38.053,SOFT,9,Bahrain Grand Prix
ALO,7,01:11:32.100,00:01:38.008,SOFT,10,Bahrain Grand Prix
ALO,8,01:13:10.203,00:01:38.103,SOFT,11,Bahrain Grand Prix
ALO,9,01:14:49.099,00:01:38.896,SOFT,12,Bahrain Grand Prix
ALO,10,01:16:28.424,00:01:39.325,SOFT,13,Bahrain Grand Prix
ALO,11,01:18:06.978,00:01:38.554,SOFT,14,Bahrain Grand Prix
ALO,12,01:19:45.521,00:01:38.543,SOFT,15,Bahrain Grand Prix
ALO,13,01:21:24.108,00:01:38.587,SOFT,16,Bahrain Grand Prix
ALO,14,01:23:02.720,00:01:38.612,SOFT,17,Bahrain Grand Prix
ALO,15,01:24:43.821,00:01:41.101,SOFT,18,Bahrain Grand Prix
ALO,17,01:28:19.605,00:01:36.970,HARD,2,Bahrain Grand Prix
ALO,18,01:29:56.966,00:01:37.361,HARD,3,Bahrain Grand Prix
ALO,19,01:31:34.038,00:01:37.072,HARD,4,Bahrain Grand Prix
ALO,20,01:33:11.395,00:01:37.357,HARD,5,Bahrain Grand Prix
ALO,21,01:34:48.737,00:01:37.342,HARD,6,Bahrain Grand Prix
ALO,22,01:36:25.859,00:01:37.122,HARD,7,Bahrain Grand Prix
ALO,23,01:38:03.124,00:01:37.265,HARD,8,Bahrain Grand Prix
ALO,24,01:39:40.170,00:01:37.046,HARD,9,Bahrain Grand Prix
ALO,25,01:41:17.349,00:01:37.179,HARD,10,Bahrain Grand Prix
ALO,26,01:42:54.987,00:01:37.638,HARD,11,Bahrain Grand Prix
ALO,27,01:44:31.932,00:01:36.945,HARD,12,Bahrain Grand Prix
ALO,28,01:46:09.188,00:01:37.256,HARD,13,Bahrain Grand Prix
ALO,29,01:47:46.292,00:01:37.104,HARD,14,Bahrain Grand Prix
ALO,30,01:49:23.274,00:01:36.982,HARD,15,Bahrain Grand Prix
ALO,31,01:51:00.231,00:01:36.957,HARD,16,Bahrain Grand Prix
ALO,32,01:52:37.287,00:01:37.056,HARD,17,Bahrain Grand Prix
ALO,33,01:54:14.489,00:01:37.202,HARD,18,Bahrain Grand Prix
ALO,34,01:55:52.090,00:01:37.601,HARD,19,Bahrain Grand Prix
ALO,35,01:57:29.363,00:01:37.273,HARD,20,Bahrain Grand Prix
ALO,36,01:59:07.706,00:01:38.343,HARD,21,Bahrain Grand Prix
ALO,37,02:00:44.505,00:01:36.799,HARD,22,Bahrain Grand Prix
ALO,38,02:02:21.802,00:01:37.297,HARD,23,Bahrain Grand Prix
ALO,39,02:03:59.748,00:01:37.946,HARD,24,Bahrain Grand Prix
ALO,40,02:05:37.809,00:01:38.061,HARD,25,Bahrain Grand Prix
ALO,41,02:07:18.070,00:01:40.261,HARD,26,Bahrain Grand Prix
ALO,43,02:10:50.076,00:01:35.107,HARD,2,Bahrain Grand Prix
ALO,44,02:12:25.057,00:01:34.981,HARD,3,Bahrain Grand Prix
ALO,45,02:13:59.929,00:01:34.872,HARD,4,Bahrain Grand Prix
ALO,46,02:15:35.055,00:01:35.126,HARD,5,Bahrain Grand Prix
ALO,47,02:17:10.280,00:01:35.225,HARD,6,Bahrain Grand Prix
ALO,48,02:18:44.479,00:01:34.199,HARD,7,Bahrain Grand Prix
ALO,49,02:20:19.050,00:01:34.571,HARD,8,Bahrain Grand Prix
ALO,50,02:21:53.727,00:01:34.677,HARD,9,Bahrain Grand Prix
ALO,51,02:23:28.643,00:01:34.916,HARD,10,Bahrain Grand Prix
ALO,52,02:25:03.505,00:01:34.862,HARD,11,Bahrain Grand Prix
ALO,53,02:26:38.754,00:01:35.249,HARD,12,Bahrain Grand Prix
ALO,54,02:28:14.499,00:01:35.745,HARD,13,Bahrain Grand Prix
ALO,55,02:29:49.565,00:01:35.066,HARD,14,Bahrain Grand Prix
ALO,56,02:31:24.579,00:01:35.014,HARD,15,Bahrain Grand Prix
ALO,57,02:32:59.855,00:01:35.276,HARD,16,Bahrain Grand Prix
STR,2,01:03:28.427,00:01:37.987,SOFT,2,Bahrain Grand Prix
STR,3,01:05:06.706,00:01:38.279,SOFT,3,Bahrain Grand Prix
STR,4,01:06:45.070,00:01:38.364,SOFT,4,Bahrain Grand Prix
STR,5,01:08:23.795,00:01:38.725,SOFT,5,Bahrain Grand Prix
STR,6,01:10:02.720,00:01:38.925,SOFT,6,Bahrain Grand Prix
STR,7,01:11:41.489,00:01:38.769,SOFT,7,Bahrain Grand Prix
STR,8,01:13:20.346,00:01:38.857,SOFT,8,Bahrain Grand Prix
STR,9,01:15:02.458,00:01:42.112,SOFT,9,Bahrain Grand Prix
STR,11,01:18:36.767,00:01:36.494,HARD,2,Bahrain Grand Prix
STR,12,01:20:13.942,00:01:37.175,HARD,3,Bahrain Grand Prix
STR,13,01:21:51.231,00:01:37.289,HARD,4,Bahrain Grand Prix
STR,14,01:23:28.855,00:01:37.624,HARD,5,Bahrain Grand Prix
STR,15,01:25:06.388,00:01:37.533,HARD,6,Bahrain Grand Prix
STR,16,01:26:44.415,00:01:38.027,HARD,7,Bahrain Grand Prix
STR,17,01:28:23.192,00:01:38.777,HARD,8,Bahrain Grand Prix
STR,18,01:30:00.609,00:01:37.417,HARD,9,Bahrain Grand Prix
STR,19,01:31:38.163,00:01:37.554,HARD,10,Bahrain Grand Prix
STR,20,01:33:16.022,00:01:37.859,HARD,11,Bahrain Grand Prix
STR,21,01:34:54.044,00:01:38.022,HARD,12,Bahrain Grand Prix
STR,22,01:36:32.219,00:01:38.175,HARD,13,Bahrain Grand Prix
STR,23,01:38:10.045,00:01:37.826,HARD,14,Bahrain Grand Prix
STR,24,01:39:48.183,00:01:38.138,HARD,15,Bahrain Grand Prix
STR,25,01:41:26.177,00:01:37.994,HARD,16,Bahrain Grand Prix
STR,26,01:43:04.310,00:01:38.133,HARD,17,Bahrain Grand Prix
STR,27,01:44:45.020,00:01:40.710,HARD,18,Bahrain Grand Prix
STR,29,01:48:17.514,00:01:35.854,HARD,2,Bahrain Grand Prix
STR,30,01:49:53.146,00:01:35.632,HARD,3,Bahrain Grand Prix
STR,31,01:51:29.348,00:01:36.202,HARD,4,Bahrain Grand Prix
STR,32,01:53:05.169,00:01:35.821,HARD,5,Bahrain Grand Prix
STR,33,01:54:41.518,00:01:36.349,HARD,6,Bahrain Grand Prix
STR,34,01:56:17.850,00:01:36.332,HARD,7,Bahrain Grand Prix
STR,35,01:57:54.092,00:01:36.242,HARD,8,Bahrain Grand Prix
STR,36,01:59:30.178,00:01:36.086,HARD,9,Bahrain Grand Prix
STR,37,02:01:06.165,00:01:35.987,HARD,10,Bahrain Grand Prix
STR,38,02:02:42.529,00:01:36.364,HARD,11,Bahrain Grand Prix
STR,39,02:04:18.882,00:01:36.353,HARD,12,Bahrain Grand Prix
STR,40,02:05:55.367,00:01:36.485,HARD,13,Bahrain Grand Prix
STR,41,02:07:31.689,00:01:36.322,HARD,14,Bahrain Grand Prix
STR,42,02:09:08.032,00:01:36.343,HARD,15,Bahrain Grand Prix
STR,43,02:10:44.336,00:01:36.304,HARD,16,Bahrain Grand Prix
STR,44,02:12:20.900,00:01:36.564,HARD,17,Bahrain Grand Prix
STR,45,02:13:57.143,00:01:36.243,HARD,18,Bahrain Grand Prix
STR,46,02:15:33.522,00:01:36.379,HARD,19,Bahrain Grand Prix
STR,47,02:17:09.820,00:01:36.298,HARD,20,Bahrain Grand Prix
STR,48,02:18:47.145,00:01:37.325,HARD,21,Bahrain Grand Prix
STR,49,02:20:24.016,00:01:36.871,HARD,22,Bahrain Grand Prix
STR,50,02:22:00.557,00:01:36.541,HARD,23,Bahrain Grand Prix
STR,51,02:23:37.320,00:01:36.763,HARD,24,Bahrain Grand Prix
STR,52,02:25:14.254,00:01:36.934,HARD,25,Bahrain Grand Prix
STR,53,02:26:50.894,00:01:36.640,HARD,26,Bahrain Grand Prix
STR,54,02:28:27.587,00:01:36.693,HARD,27,Bahrain Grand Prix
STR,55,02:30:04.267,00:01:36.680,HARD,28,Bahrain Grand Prix
STR,56,02:31:40.849,00:01:36.582,HARD,29,Bahrain Grand Prix
STR,57,02:33:18.184,00:01:37.335,HARD,30,Bahrain Grand Prix
ZHO,1,01:01:45.027,00:01:44.801,SOFT,1,Bahrain Grand Prix
ZHO,2,01:03:23.947,00:01:38.920,SOFT,2,Bahrain Grand Prix
ZHO,3,01:05:02.529,00:01:38.582,SOFT,3,Bahrain Grand Prix
ZHO,4,01:06:40.957,00:01:38.428,SOFT,4,Bahrain Grand Prix
ZHO,5,01:08:19.755,00:01:38.798,SOFT,5,Bahrain Grand Prix
ZHO,6,01:09:58.243,00:01:38.488,SOFT,6,Bahrain Grand Prix
ZHO,7,01:11:37.760,00:01:39.517,SOFT,7,Bahrain Grand Prix
ZHO,8,01:13:17.406,00:01:39.646,SOFT,8,Bahrain Grand Prix
ZHO,9,01:14:59.255,00:01:41.849,SOFT,9,Bahrain Grand Prix
ZHO,11,01:18:34.948,00:01:36.365,HARD,2,Bahrain Grand Prix
ZHO,12,01:20:11.943,00:01:36.995,HARD,3,Bahrain Grand Prix
ZHO,13,01:21:49.379,00:01:37.436,HARD,4,Bahrain Grand Prix
ZHO,14,01:23:26.861,00:01:37.482,HARD,5,Bahrain Grand Prix
ZHO,15,01:25:04.361,00:01:37.500,HARD,6,Bahrain Grand Prix
ZHO,16,01:26:42.020,00:01:37.659,HARD,7,Bahrain Grand Prix
ZHO,17,01:28:20.495,00:01:38.475,HARD,8,Bahrain Grand Prix
ZHO,18,01:29:58.047,00:01:37.552,HARD,9,Bahrain Grand Prix
ZHO,19,01:31:35.699,00:01:37.652,HARD,10,Bahrain Grand Prix
ZHO,20,01:33:13.448,00:01:37.749,HARD,11,Bahrain Grand Prix
ZHO,21,01:34:51.395,00:01:37.947,HARD,12,Bahrain Grand Prix
ZHO,22,01:36:29.247,00:01:37.852,HARD,13,Bahrain Grand Prix
ZHO,23,01:38:07.035,00:01:37.788,HARD,14,Bahrain Grand Prix
ZHO,24,01:39:44.929,00:01:37.894,HARD,15,Bahrain Grand Prix
ZHO,25,01:41:22.812,00:01:37.883,HARD,16,Bahrain Grand Prix
ZHO,26,01:43:00.807,00:01:37.995,HARD,17,Bahrain Grand Prix
ZHO,27,01:44:38.860,00:01:38.053,HARD,18,Bahrain Grand Prix
ZHO,28,01:46:19.535,00:01:40.675,HARD,19,Bahrain Grand Prix
ZHO,30,01:49:52.069,00:01:35.458,HARD,2,Bahrain Grand Prix
ZHO,31,01:51:28.366,00:01:36.297,HARD,3,Bahrain Grand Prix
ZHO,32,01:53:04.414,00:01:36.048,HARD,4,Bahrain Grand Prix
ZHO,33,01:54:42.385,00:01:37.971,HARD,5,Bahrain Grand Prix
ZHO,34,01:56:18.903,00:01:36.518,HARD,6,Bahrain Grand Prix
ZHO,35,01:57:55.449,00:01:36.546,HARD,7,Bahrain Grand Prix
ZHO,36,01:59:32.380,00:01:36.931,HARD,8,Bahrain Grand Prix
ZHO,37,02:01:09.185,00:01:36.805,HARD,9,Bahrain Grand Prix
ZHO,38,02:02:46.042,00:01:36.857,HARD,10,Bahrain Grand Prix
ZHO,39,02:04:22.679,00:01:36.637,HARD,11,Bahrain Grand Prix
ZHO,40,02:05:59.362,00:01:36.683,HARD,12,Bahrain Grand Prix
ZHO,41,02:07:36.057,00:01:36.695,HARD,13,Bahrain Grand Prix
ZHO,42,02:09:12.709,00:01:36.652,HARD,14,Bahrain Grand Prix
ZHO,43,02:10:49.480,00:01:36.771,HARD,15,Bahrain Grand Prix
ZHO,44,02:12:26.897,00:01:37.417,HARD,16,Bahrain Grand Prix
ZHO,45,02:14:03.577,00:01:36.680,HARD,17,Bahrain Grand Prix
ZHO,46,02:15:40.318,00:01:36.741,HARD,18,Bahrain Grand Prix
ZHO,47,02:17:16.879,00:01:36.561,HARD,19,Bahrain Grand Prix
ZHO,48,02:18:53.533,00:01:36.654,HARD,20,Bahrain Grand Prix
ZHO,49,02:20:30.253,00:01:36.720,HARD,21,Bahrain Grand Prix
ZHO,50,02:22:07.045,00:01:36.792,HARD,22,Bahrain Grand Prix
ZHO,51,02:23:44.087,00:01:37.042,HARD,23,Bahrain Grand Prix
ZHO,52,02:25:21.481,00:01:37.394,HARD,24,Bahrain Grand Prix
ZHO,53,02:26:58.622,00:01:37.141,HARD,25,Bahrain Grand Prix
ZHO,54,02:28:37.011,00:01:38.389,HARD,26,Bahrain Grand Prix
ZHO,55,02:30:14.394,00:01:37.383,HARD,27,Bahrain Grand Prix
ZHO,56,02:31:51.727,00:01:37.333,HARD,28,Bahrain Grand Prix
MAG,1,01:01:44.575,00:01:44.349,SOFT,1,Bahrain Grand Prix
MAG,2,01:03:23.486,00:01:38.911,SOFT,2,Bahrain Grand Prix
MAG,3,01:05:01.885,00:01:38.399,SOFT,3,Bahrain Grand Prix
MAG,4,01:06:40.382,00:01:38.497,SOFT,4,Bahrain Grand Prix
MAG,5,01:08:18.958,00:01:38.576,SOFT,5,Bahrain Grand Prix
MAG,6,01:09:57.487,00:01:38.529,SOFT,6,Bahrain Grand Prix
MAG,7,01:11:37.545,00:01:40.058,SOFT,7,Bahrain Grand Prix
MAG,8,01:13:16.717,00:01:39.172,SOFT,8,Bahrain Grand Prix
MAG,9,01:14:55.578,00:01:38.861,SOFT,9,Bahrain Grand Prix
MAG,10,01:16:34.325,00:01:38.747,SOFT,10,Bahrain Grand Prix
MAG,11,01:18:15.413,00:01:41.088,SOFT,11,Bahrain Grand Prix
MAG,13,01:21:51.985,00:01:36.890,HARD,2,Bahrain Grand Prix
MAG,14,01:23:29.575,00:01:37.590,HARD,3,Bahrain Grand Prix
MAG,15,01:25:07.907,00:01:38.332,HARD,4,Bahrain Grand Prix
MAG,16,01:26:45.656,00:01:37.749,HARD,5,Bahrain Grand Prix
MAG,17,01:28:23.938,00:01:38.282,HARD,6,Bahrain Grand Prix
MAG,18,01:30:01.521,00:01:37.583,HARD,7,Bahrain Grand Prix
MAG,19,01:31:39.313,00:01:37.792,HARD,8,Bahrain Grand Prix
MAG,20,01:33:17.375,00:01:38.062,HARD,9,Bahrain Grand Prix
MAG,21,01:34:55.385,00:01:38.010,HARD,10,Bahrain Grand Prix
MAG,22,01:36:33.532,00:01:38.147,HARD,11,Bahrain Grand Prix
MAG,23,01:38:11.825,00:01:38.293,HARD,12,Bahrain Grand Prix
MAG,24,01:39:49.981,00:01:38.156,HARD,13,Bahrain Grand Prix
MAG,25,01:41:28.271,00:01:38.290,HARD,14,Bahrain Grand Prix
MAG,26,01:43:06.364,00:01:38.093,HARD,15,Bahrain Grand Prix
MAG,27,01:44:44.590,00:01:38.226,HARD,16,Bahrain Grand Prix
MAG,28,01:46:22.526,00:01:37.936,HARD,17,Bahrain Grand Prix
MAG,29,01:48:00.491,00:01:37.965,HARD,18,Bahrain Grand Prix
MAG,30,01:49:38.531,00:01:38.040,HARD,19,Bahrain Grand Prix
MAG,31,01:51:16.531,00:01:38.000,HARD,20,Bahrain Grand Prix
MAG,32,01:52:57.096,00:01:40.565,HARD,21,Bahrain Grand Prix
MAG,34,01:56:29.321,00:01:35.570,HARD,2,Bahrain Grand Prix
MAG,35,01:58:05.019,00:01:35.698,HARD,3,Bahrain Grand Prix
MAG,36,01:59:40.870,00:01:35.851,HARD,4,Bahrain Grand Prix
MAG,37,02:01:16.611,00:01:35.741,HARD,5,Bahrain Grand Prix
MAG,38,02:02:52.653,00:01:36.042,HARD,6,Bahrain Grand Prix
MAG,39,02:04:28.529,00:01:35.876,HARD,7,Bahrain Grand Prix
MAG,40,02:06:04.600,00:01:36.071,HARD,8,Bahrain Grand Prix
MAG,41,02:07:40.940,00:01:36.340,HARD,9,Bahrain Grand Prix
MAG,42,02:09:17.250,00:01:36.310,HARD,10,Bahrain Grand Prix
MAG,43,02:10:53.482,00:01:36.232,HARD,11,Bahrain Grand Prix
MAG,44,02:12:29.731,00:01:36.249,HARD,12,Bahrain Grand Prix
MAG,45,02:14:06.080,00:01:36.349,HARD,13,Bahrain Grand Prix
MAG,46,02:15:42.526,00:01:36.446,HARD,14,Bahrain Grand Prix
MAG,47,02:17:18.980,00:01:36.454,HARD,15,Bahrain Grand Prix
MAG,48,02:18:55.659,00:01:36.679,HARD,16,Bahrain Grand Prix
MAG,49,02:20:32.501,00:01:36.842,HARD,17,Bahrain Grand Prix
MAG,50,02:22:09.536,00:01:37.035,HARD,18,Bahrain Grand Prix
MAG,51,02:23:46.465,00:01:36.929,HARD,19,Bahrain Grand Prix
MAG,52,02:25:23.395,00:01:36.930,HARD,20,Bahrain Grand Prix
MAG,53,02:27:01.353,00:01:37.958,HARD,21,Bahrain Grand Prix
MAG,54,02:28:38.243,00:01:36.890,HARD,22,Bahrain Grand Prix
MAG,55,02:30:15.700,00:01:37.457,HARD,23,Bahrain Grand Prix
MAG,56,02:31:53.284,00:01:37.584,HARD,24,Bahrain Grand Prix
RIC,2,01:03:25.403,00:01:39.509,SOFT,5,Bahrain Grand Prix
RIC,3,01:05:04.163,00:01:38.760,SOFT,6,Bahrain Grand Prix
RIC,4,01:06:42.773,00:01:38.610,SOFT,7,Bahrain Grand Prix
RIC,5,01:08:21.477,00:01:38.704,SOFT,8,Bahrain Grand Prix
RIC,6,01:10:00.166,00:01:38.689,SOFT,9,Bahrain Grand Prix
RIC,7,01:11:39.359,00:01:39.193,SOFT,10,Bahrain Grand Prix
RIC,8,01:13:18.888,00:01:39.529,SOFT,11,Bahrain Grand Prix
RIC,9,01:14:58.226,00:01:39.338,SOFT,12,Bahrain Grand Prix
RIC,10,01:16:37.008,00:01:38.782,SOFT,13,Bahrain Grand Prix
RIC,11,01:18:16.041,00:01:39.033,SOFT,14,Bahrain Grand Prix
RIC,12,01:19:54.934,00:01:38.893,SOFT,15,Bahrain Grand Prix
RIC,13,01:21:37.107,00:01:42.173,SOFT,16,Bahrain Grand Prix
RIC,15,01:25:13.585,00:01:37.070,HARD,2,Bahrain Grand Prix
RIC,16,01:26:50.761,00:01:37.176,HARD,3,Bahrain Grand Prix
RIC,17,01:28:28.051,00:01:37.290,HARD,4,Bahrain Grand Prix
RIC,18,01:30:05.751,00:01:37.700,HARD,5,Bahrain Grand Prix
RIC,19,01:31:44.101,00:01:38.350,HARD,6,Bahrain Grand Prix
RIC,20,01:33:21.966,00:01:37.865,HARD,7,Bahrain Grand Prix
RIC,21,01:34:59.358,00:01:37.392,HARD,8,Bahrain Grand Prix
RIC,22,01:36:37.108,00:01:37.750,HARD,9,Bahrain Grand Prix
RIC,23,01:38:14.880,00:01:37.772,HARD,10,Bahrain Grand Prix
RIC,24,01:39:52.646,00:01:37.766,HARD,11,Bahrain Grand Prix
RIC,25,01:41:30.619,00:01:37.973,HARD,12,Bahrain Grand Prix
RIC,26,01:43:08.648,00:01:38.029,HARD,13,Bahrain Grand Prix
RIC,27,01:44:46.800,00:01:38.152,HARD,14,Bahrain Grand Prix
RIC,28,01:46:24.845,00:01:38.045,HARD,15,Bahrain Grand Prix
RIC,29,01:48:02.805,00:01:37.960,HARD,16,Bahrain Grand Prix
RIC,30,01:49:40.783,00:01:37.978,HARD,17,Bahrain Grand Prix
RIC,31,01:51:18.937,00:01:38.154,HARD,18,Bahrain Grand Prix
RIC,32,01:52:56.962,00:01:38.025,HARD,19,Bahrain Grand Prix
RIC,33,01:54:35.112,00:01:38.150,HARD,20,Bahrain Grand Prix
RIC,34,01:56:13.358,00:01:38.246,HARD,21,Bahrain Grand Prix
RIC,35,01:57:53.953,00:01:40.595,HARD,22,Bahrain Grand Prix
RIC,37,02:01:26.111,00:01:35.163,SOFT,2,Bahrain Grand Prix
RIC,38,02:03:01.571,00:01:35.460,SOFT,3,Bahrain Grand Prix
RIC,39,02:04:37.046,00:01:35.475,SOFT,4,Bahrain Grand Prix
RIC,40,02:06:12.624,00:01:35.578,SOFT,5,Bahrain Grand Prix
RIC,41,02:07:48.268,00:01:35.644,SOFT,6,Bahrain Grand Prix
