Time            ,Driver ,DriverNumber ,LapTime         ,LapNumber ,Stint ,PitOutTime      ,PitInTime       ,Sector1Time     ,Sector2Time     ,Sector3Time     ,Sector1SessionTime ,Sector2SessionTime ,Sector3SessionTime ,SpeedI1 ,SpeedI2 ,SpeedFL ,SpeedST ,IsPersonalBest ,Compound  ,TyreLife ,FreshTyre ,Team              ,LapStartTime    ,LapStartDate            ,TrackStatus ,Position ,Deleted ,DeletedReason                  ,FastF1Generated ,IsAccurate ,LapTimeSeconds ,AirTemp ,Humidity ,Pressure ,Rainfall ,TrackTemp ,WindDirection ,WindSpeed ,EventName          ,Year
01:45:24.996000 ,GAS    ,          10 ,00:01:24.383000 ,     34.0 ,  3.0 ,                ,                ,00:00:27.533000 ,00:00:28.801000 ,00:00:28.049000 ,01:44:28.165000    ,01:44:56.966000    ,01:45:25.015000    ,  312.0 ,  313.0 ,  313.0 ,  320.0 ,False          ,HARD      ,     4.0 ,True      ,Alpine            ,01:44:00.613000 ,2024-09-01 13:51:44.532 ,          1 ,    17.0 ,False   ,                               ,False           ,True       ,        84.383 ,   32.7 ,    31.0 ,   993.0 ,False    ,     45.5 ,          186 ,      1.5 ,Italian Grand Prix ,2024
01:45:26.616000 ,LEC    ,          16 ,00:01:23.681000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.393000 ,00:00:28.512000 ,00:00:27.776000 ,01:44:30.317000    ,01:44:58.829000    ,01:45:26.605000    ,        ,  319.0 ,  314.0 ,        ,False          ,HARD      ,    20.0 ,True      ,Ferrari           ,01:44:02.935000 ,2024-09-01 13:51:46.854 ,          1 ,     2.0 ,False   ,                               ,False           ,True       ,        83.681 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:45:30.350000 ,BOT    ,          77 ,00:01:45.462000 ,     34.0 ,  2.0 ,01:44:05.537000 ,                ,00:00:47.693000 ,00:00:29.221000 ,00:00:28.548000 ,01:44:32.547000    ,01:45:01.768000    ,01:45:30.316000    ,  310.0 ,  312.0 ,  310.0 ,  285.0 ,False          ,MEDIUM    ,     2.0 ,False     ,Kick Sauber       ,01:43:44.888000 ,2024-09-01 13:51:28.807 ,          1 ,    18.0 ,False   ,                               ,False           ,False      ,       105.462 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:45:37.984000 ,SAI    ,          55 ,00:01:23.334000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.454000 ,00:00:28.336000 ,00:00:27.544000 ,01:44:42.092000    ,01:45:10.428000    ,01:45:37.972000    ,  312.0 ,  316.0 ,  314.0 ,        ,False          ,HARD      ,    16.0 ,True      ,Ferrari           ,01:44:14.650000 ,2024-09-01 13:51:58.569 ,          1 ,     3.0 ,False   ,                               ,False           ,True       ,        83.334 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:45:39.609000 ,HAM    ,          44 ,00:01:23.378000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.375000 ,00:00:28.400000 ,00:00:27.603000 ,01:44:43.573000    ,01:45:11.973000    ,01:45:39.576000    ,        ,  320.0 ,  314.0 ,        ,False          ,HARD      ,    20.0 ,True      ,Mercedes          ,01:44:16.231000 ,2024-09-01 13:52:00.150 ,          1 ,     4.0 ,False   ,                               ,False           ,True       ,        83.378 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:45:45.954000 ,HUL    ,          27 ,00:01:23.587000 ,     34.0 ,  3.0 ,                ,                ,00:00:27.184000 ,00:00:28.603000 ,00:00:27.800000 ,01:44:49.566000    ,01:45:18.169000    ,01:45:45.969000    ,  314.0 ,  317.0 ,  314.0 ,  321.0 ,True           ,HARD      ,     2.0 ,True      ,Haas F1 Team      ,01:44:22.367000 ,2024-09-01 13:52:06.286 ,          1 ,    19.0 ,False   ,                               ,False           ,True       ,        83.587 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:45:47.750000 ,VER    ,           1 ,00:01:23.589000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.470000 ,00:00:28.491000 ,00:00:27.628000 ,01:44:51.614000    ,01:45:20.105000    ,01:45:47.733000    ,  311.0 ,  316.0 ,  315.0 ,  322.0 ,False          ,HARD      ,    13.0 ,True      ,Red Bull Racing   ,01:44:24.161000 ,2024-09-01 13:52:08.080 ,          1 ,     5.0 ,False   ,                               ,False           ,True       ,        83.589 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:45:49.633000 ,NOR    ,           4 ,00:01:23.137000 ,     35.0 ,  3.0 ,                ,                ,00:00:27.152000 ,00:00:28.436000 ,00:00:27.549000 ,01:44:53.658000    ,01:45:22.094000    ,01:45:49.643000    ,        ,  321.0 ,  314.0 ,  327.0 ,False          ,HARD      ,     3.0 ,True      ,McLaren           ,01:44:26.496000 ,2024-09-01 13:52:10.415 ,          1 ,     6.0 ,False   ,                               ,False           ,True       ,        83.137 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:45:58.310000 ,PER    ,          11 ,00:01:28.255000 ,     35.0 ,  2.0 ,                ,01:45:54.606000 ,00:00:27.529000 ,00:00:28.532000 ,00:00:32.194000 ,01:44:57.556000    ,01:45:26.088000    ,01:45:58.282000    ,        ,  316.0 ,        ,  320.0 ,False          ,HARD      ,    12.0 ,True      ,Red Bull Racing   ,01:44:30.055000 ,2024-09-01 13:52:13.974 ,          1 ,     7.0 ,False   ,                               ,False           ,False      ,        88.255 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:46:14.716000 ,MAG    ,          20 ,00:01:24.170000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.575000 ,00:00:28.669000 ,00:00:27.926000 ,01:45:18.120000    ,01:45:46.789000    ,01:46:14.715000    ,  312.0 ,  317.0 ,  311.0 ,  320.0 ,True           ,HARD      ,    21.0 ,True      ,Haas F1 Team      ,01:44:50.546000 ,2024-09-01 13:52:34.465 ,          1 ,     8.0 ,False   ,                               ,False           ,True       ,        84.17  ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:46:15.339000 ,ALO    ,          14 ,00:01:29.799000 ,     35.0 ,  2.0 ,                ,01:46:11.502000 ,00:00:27.731000 ,00:00:29.264000 ,00:00:32.804000 ,01:45:13.287000    ,01:45:42.551000    ,01:46:15.355000    ,  314.0 ,  311.0 ,        ,        ,False          ,HARD      ,    24.0 ,False     ,Aston Martin      ,01:44:45.540000 ,2024-09-01 13:52:29.459 ,          1 ,     9.0 ,False   ,                               ,False           ,False      ,        89.799 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:46:17.342000 ,ALB    ,          23 ,00:01:24.994000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.546000 ,00:00:29.139000 ,00:00:28.309000 ,01:45:19.876000    ,01:45:49.015000    ,01:46:17.324000    ,  315.0 ,  318.0 ,  311.0 ,  331.0 ,False          ,HARD      ,    18.0 ,True      ,Williams          ,01:44:52.348000 ,2024-09-01 13:52:36.267 ,          1 ,    10.0 ,False   ,                               ,False           ,True       ,        84.994 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:46:19.581000 ,RUS    ,          63 ,00:01:22.944000 ,     35.0 ,  3.0 ,                ,                ,00:00:27.148000 ,00:00:28.327000 ,00:00:27.469000 ,01:45:23.762000    ,01:45:52.089000    ,01:46:19.558000    ,  316.0 ,  318.0 ,  315.0 ,  335.0 ,True           ,HARD      ,     2.0 ,True      ,Mercedes          ,01:44:56.637000 ,2024-09-01 13:52:40.556 ,          1 ,    11.0 ,False   ,                               ,False           ,True       ,        82.944 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:46:21.909000 ,RIC    ,           3 ,00:01:25.588000 ,     35.0 ,  2.0 ,                ,                ,00:00:28.023000 ,00:00:29.174000 ,00:00:28.391000 ,01:45:24.330000    ,01:45:53.504000    ,01:46:21.895000    ,  320.0 ,  322.0 ,  310.0 ,  303.0 ,False          ,HARD      ,    25.0 ,False     ,RB                ,01:44:56.321000 ,2024-09-01 13:52:40.240 ,          1 ,    12.0 ,False   ,                               ,False           ,True       ,        85.588 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:46:26.503000 ,COL    ,          43 ,00:01:24.798000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.657000 ,00:00:29.022000 ,00:00:28.119000 ,01:45:29.346000    ,01:45:58.368000    ,01:46:26.487000    ,        ,  315.0 ,  313.0 ,  325.0 ,False          ,HARD      ,    19.0 ,True      ,Williams          ,01:45:01.705000 ,2024-09-01 13:52:45.624 ,          1 ,    13.0 ,False   ,                               ,False           ,True       ,        84.798 ,   32.6 ,    32.0 ,   993.0 ,False    ,     45.4 ,          201 ,      1.3 ,Italian Grand Prix ,2024
01:46:27.186000 ,STR    ,          18 ,00:01:24.863000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.402000 ,00:00:29.095000 ,00:00:28.366000 ,01:45:29.694000    ,01:45:58.789000    ,01:46:27.155000    ,        ,  331.0 ,  313.0 ,  339.0 ,False          ,HARD      ,    18.0 ,False     ,Aston Martin      ,01:45:02.323000 ,2024-09-01 13:52:46.242 ,          1 ,    14.0 ,False   ,                               ,False           ,True       ,        84.863 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:46:39.924000 ,OCO    ,          31 ,00:01:25.019000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.652000 ,00:00:29.052000 ,00:00:28.315000 ,01:45:42.539000    ,01:46:11.591000    ,01:46:39.906000    ,        ,  312.0 ,  312.0 ,  318.0 ,False          ,MEDIUM    ,     4.0 ,True      ,Alpine            ,01:45:14.905000 ,2024-09-01 13:52:58.824 ,          1 ,    15.0 ,False   ,                               ,False           ,True       ,        85.019 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:46:43.956000 ,ZHO    ,          24 ,00:01:25.520000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.707000 ,00:00:29.299000 ,00:00:28.514000 ,01:45:46.124000    ,01:46:15.423000    ,01:46:43.937000    ,        ,  315.0 ,  311.0 ,  319.0 ,False          ,HARD      ,    21.0 ,False     ,Kick Sauber       ,01:45:18.436000 ,2024-09-01 13:53:02.355 ,          1 ,    16.0 ,False   ,                               ,False           ,True       ,        85.52  ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:46:44.506000 ,PIA    ,          81 ,00:01:23.746000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.429000 ,00:00:28.503000 ,00:00:27.814000 ,01:45:48.189000    ,01:46:16.692000    ,01:46:44.506000    ,  316.0 ,  319.0 ,  315.0 ,        ,False          ,HARD      ,    20.0 ,True      ,McLaren           ,01:45:20.760000 ,2024-09-01 13:53:04.679 ,          1 ,     1.0 ,False   ,                               ,False           ,True       ,        83.746 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:46:49.818000 ,GAS    ,          10 ,00:01:24.822000 ,     35.0 ,  3.0 ,                ,                ,00:00:27.489000 ,00:00:28.908000 ,00:00:28.425000 ,01:45:52.504000    ,01:46:21.412000    ,01:46:49.837000    ,  311.0 ,  313.0 ,  294.0 ,  319.0 ,False          ,HARD      ,     5.0 ,True      ,Alpine            ,01:45:24.996000 ,2024-09-01 13:53:08.915 ,          1 ,    17.0 ,False   ,                               ,False           ,True       ,        84.822 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:46:50.330000 ,LEC    ,          16 ,00:01:23.714000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.310000 ,00:00:28.493000 ,00:00:27.911000 ,01:45:53.915000    ,01:46:22.408000    ,01:46:50.319000    ,  318.0 ,  321.0 ,  313.0 ,        ,False          ,HARD      ,    21.0 ,True      ,Ferrari           ,01:45:26.616000 ,2024-09-01 13:53:10.535 ,          1 ,     2.0 ,False   ,                               ,False           ,True       ,        83.714 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:46:55.686000 ,BOT    ,          77 ,00:01:25.336000 ,     35.0 ,  2.0 ,                ,                ,00:00:27.734000 ,00:00:29.222000 ,00:00:28.380000 ,01:45:58.050000    ,01:46:27.272000    ,01:46:55.652000    ,  309.0 ,  312.0 ,  310.0 ,  317.0 ,True           ,MEDIUM    ,     3.0 ,False     ,Kick Sauber       ,01:45:30.350000 ,2024-09-01 13:53:14.269 ,          1 ,    18.0 ,False   ,                               ,False           ,True       ,        85.336 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:47:01.254000 ,SAI    ,          55 ,00:01:23.270000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.389000 ,00:00:28.356000 ,00:00:27.525000 ,01:46:05.361000    ,01:46:33.717000    ,01:47:01.242000    ,  314.0 ,  317.0 ,  313.0 ,        ,True           ,HARD      ,    17.0 ,True      ,Ferrari           ,01:45:37.984000 ,2024-09-01 13:53:21.903 ,          1 ,     3.0 ,False   ,                               ,False           ,True       ,        83.27  ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:47:03.210000 ,HAM    ,          44 ,00:01:23.601000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.404000 ,00:00:28.475000 ,00:00:27.722000 ,01:46:06.980000    ,01:46:35.455000    ,01:47:03.177000    ,        ,  320.0 ,  313.0 ,  327.0 ,False          ,HARD      ,    21.0 ,True      ,Mercedes          ,01:45:39.609000 ,2024-09-01 13:53:23.528 ,          1 ,     4.0 ,False   ,                               ,False           ,True       ,        83.601 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:47:09.715000 ,HUL    ,          27 ,00:01:23.761000 ,     35.0 ,  3.0 ,                ,                ,00:00:27.358000 ,00:00:28.568000 ,00:00:27.835000 ,01:46:13.327000    ,01:46:41.895000    ,01:47:09.730000    ,  313.0 ,  316.0 ,  314.0 ,  319.0 ,False          ,HARD      ,     3.0 ,True      ,Haas F1 Team      ,01:45:45.954000 ,2024-09-01 13:53:29.873 ,          1 ,    19.0 ,False   ,                               ,False           ,True       ,        83.761 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:47:11.309000 ,VER    ,           1 ,00:01:23.559000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.442000 ,00:00:28.466000 ,00:00:27.651000 ,01:46:15.175000    ,01:46:43.641000    ,01:47:11.292000    ,        ,  316.0 ,  315.0 ,  321.0 ,False          ,HARD      ,    14.0 ,True      ,Red Bull Racing   ,01:45:47.750000 ,2024-09-01 13:53:31.669 ,          1 ,     5.0 ,False   ,                               ,False           ,True       ,        83.559 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:47:12.747000 ,NOR    ,           4 ,00:01:23.114000 ,     36.0 ,  3.0 ,                ,                ,00:00:27.244000 ,00:00:28.349000 ,00:00:27.521000 ,01:46:16.887000    ,01:46:45.236000    ,01:47:12.757000    ,  314.0 ,  319.0 ,  313.0 ,  323.0 ,False          ,HARD      ,     4.0 ,True      ,McLaren           ,01:45:49.633000 ,2024-09-01 13:53:33.552 ,          1 ,     6.0 ,False   ,                               ,False           ,True       ,        83.114 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.4 ,          200 ,      1.2 ,Italian Grand Prix ,2024
01:47:38.992000 ,MAG    ,          20 ,00:01:24.276000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.682000 ,00:00:28.666000 ,00:00:27.928000 ,01:46:42.397000    ,01:47:11.063000    ,01:47:38.991000    ,  310.0 ,  315.0 ,  310.0 ,  317.0 ,False          ,HARD      ,    22.0 ,True      ,Haas F1 Team      ,01:46:14.716000 ,2024-09-01 13:53:58.635 ,          1 ,     7.0 ,False   ,                               ,False           ,True       ,        84.276 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:47:42.090000 ,ALB    ,          23 ,00:01:24.748000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.631000 ,00:00:29.016000 ,00:00:28.101000 ,01:46:44.955000    ,01:47:13.971000    ,01:47:42.072000    ,  316.0 ,  317.0 ,  312.0 ,  327.0 ,False          ,HARD      ,    19.0 ,True      ,Williams          ,01:46:17.342000 ,2024-09-01 13:54:01.261 ,          1 ,     8.0 ,False   ,                               ,False           ,True       ,        84.748 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:47:42.384000 ,PER    ,          11 ,00:01:44.074000 ,     36.0 ,  3.0 ,01:46:18.615000 ,                ,00:00:47.125000 ,00:00:28.868000 ,00:00:28.081000 ,01:46:45.407000    ,01:47:14.275000    ,01:47:42.356000    ,  313.0 ,  324.0 ,  315.0 ,  284.0 ,False          ,MEDIUM    ,     1.0 ,True      ,Red Bull Racing   ,01:45:58.310000 ,2024-09-01 13:53:42.229 ,          1 ,     9.0 ,False   ,                               ,False           ,False      ,       104.074 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:47:42.914000 ,RUS    ,          63 ,00:01:23.333000 ,     36.0 ,  3.0 ,                ,                ,00:00:27.329000 ,00:00:28.375000 ,00:00:27.629000 ,01:46:46.887000    ,01:47:15.262000    ,01:47:42.891000    ,  318.0 ,  323.0 ,  317.0 ,  326.0 ,False          ,HARD      ,     3.0 ,True      ,Mercedes          ,01:46:19.581000 ,2024-09-01 13:54:03.500 ,          1 ,    10.0 ,False   ,                               ,False           ,True       ,        83.333 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:47:46.990000 ,RIC    ,           3 ,00:01:25.081000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.595000 ,00:00:29.126000 ,00:00:28.360000 ,01:46:49.490000    ,01:47:18.616000    ,01:47:46.976000    ,  317.0 ,  320.0 ,  311.0 ,  320.0 ,False          ,HARD      ,    26.0 ,False     ,RB                ,01:46:21.909000 ,2024-09-01 13:54:05.828 ,          1 ,    11.0 ,False   ,                               ,False           ,True       ,        85.081 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:47:51.343000 ,COL    ,          43 ,00:01:24.840000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.749000 ,00:00:28.911000 ,00:00:28.180000 ,01:46:54.236000    ,01:47:23.147000    ,01:47:51.327000    ,        ,  316.0 ,  313.0 ,  323.0 ,False          ,HARD      ,    20.0 ,True      ,Williams          ,01:46:26.503000 ,2024-09-01 13:54:10.422 ,          1 ,    12.0 ,False   ,                               ,False           ,True       ,        84.84  ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:47:56.520000 ,STR    ,          18 ,00:01:29.334000 ,     36.0 ,  2.0 ,                ,01:47:52.793000 ,00:00:27.440000 ,00:00:29.135000 ,00:00:32.759000 ,01:46:54.595000    ,01:47:23.730000    ,01:47:56.489000    ,  318.0 ,  330.0 ,        ,  337.0 ,False          ,HARD      ,    19.0 ,False     ,Aston Martin      ,01:46:27.186000 ,2024-09-01 13:54:11.105 ,          1 ,    13.0 ,False   ,                               ,False           ,False      ,        89.334 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:47:59.491000 ,ALO    ,          14 ,00:01:44.152000 ,     36.0 ,  3.0 ,01:46:36.063000 ,                ,00:00:47.393000 ,00:00:28.833000 ,00:00:27.926000 ,01:47:02.748000    ,01:47:31.581000    ,01:47:59.507000    ,  316.0 ,  310.0 ,  312.0 ,  285.0 ,False          ,HARD      ,     3.0 ,False     ,Aston Martin      ,01:46:15.339000 ,2024-09-01 13:53:59.258 ,          1 ,    14.0 ,False   ,                               ,False           ,False      ,       104.152 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:48:04.866000 ,OCO    ,          31 ,00:01:24.942000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.680000 ,00:00:29.050000 ,00:00:28.212000 ,01:47:07.586000    ,01:47:36.636000    ,01:48:04.848000    ,  310.0 ,  313.0 ,  313.0 ,        ,False          ,MEDIUM    ,     5.0 ,True      ,Alpine            ,01:46:39.924000 ,2024-09-01 13:54:23.843 ,          1 ,    15.0 ,False   ,                               ,False           ,True       ,        84.942 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:48:08.197000 ,PIA    ,          81 ,00:01:23.691000 ,     37.0 ,  2.0 ,                ,                ,00:00:27.368000 ,00:00:28.649000 ,00:00:27.674000 ,01:47:11.874000    ,01:47:40.523000    ,01:48:08.197000    ,  314.0 ,  316.0 ,  314.0 ,  333.0 ,False          ,HARD      ,    21.0 ,True      ,McLaren           ,01:46:44.506000 ,2024-09-01 13:54:28.425 ,          1 ,     1.0 ,False   ,                               ,False           ,True       ,        83.691 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:48:10.562000 ,ZHO    ,          24 ,00:01:26.606000 ,     36.0 ,  2.0 ,                ,                ,00:00:28.604000 ,00:00:29.492000 ,00:00:28.510000 ,01:47:12.541000    ,01:47:42.033000    ,01:48:10.543000    ,  316.0 ,  317.0 ,  313.0 ,  307.0 ,False          ,HARD      ,    22.0 ,False     ,Kick Sauber       ,01:46:43.956000 ,2024-09-01 13:54:27.875 ,          1 ,    16.0 ,False   ,                               ,False           ,True       ,        86.606 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:48:13.880000 ,LEC    ,          16 ,00:01:23.550000 ,     37.0 ,  2.0 ,                ,                ,00:00:27.279000 ,00:00:28.457000 ,00:00:27.814000 ,01:47:17.598000    ,01:47:46.055000    ,01:48:13.869000    ,  316.0 ,  319.0 ,  314.0 ,  335.0 ,False          ,HARD      ,    22.0 ,True      ,Ferrari           ,01:46:50.330000 ,2024-09-01 13:54:34.249 ,          1 ,     2.0 ,False   ,                               ,False           ,True       ,        83.55  ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:48:15.409000 ,GAS    ,          10 ,00:01:25.591000 ,     36.0 ,  3.0 ,                ,                ,00:00:28.483000 ,00:00:29.115000 ,00:00:27.993000 ,01:47:18.320000    ,01:47:47.435000    ,01:48:15.428000    ,  314.0 ,  316.0 ,  315.0 ,  305.0 ,False          ,HARD      ,     6.0 ,True      ,Alpine            ,01:46:49.818000 ,2024-09-01 13:54:33.737 ,          1 ,    17.0 ,False   ,                               ,False           ,True       ,        85.591 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:48:20.800000 ,BOT    ,          77 ,00:01:25.114000 ,     36.0 ,  2.0 ,                ,                ,00:00:27.765000 ,00:00:29.169000 ,00:00:28.180000 ,01:47:23.417000    ,01:47:52.586000    ,01:48:20.766000    ,        ,  312.0 ,  311.0 ,  318.0 ,True           ,MEDIUM    ,     4.0 ,False     ,Kick Sauber       ,01:46:55.686000 ,2024-09-01 13:54:39.605 ,          1 ,    18.0 ,False   ,                               ,False           ,True       ,        85.114 ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:48:24.544000 ,SAI    ,          55 ,00:01:23.290000 ,     37.0 ,  2.0 ,                ,                ,00:00:27.330000 ,00:00:28.356000 ,00:00:27.604000 ,01:47:28.572000    ,01:47:56.928000    ,01:48:24.532000    ,        ,  318.0 ,  313.0 ,  322.0 ,False          ,HARD      ,    18.0 ,True      ,Ferrari           ,01:47:01.254000 ,2024-09-01 13:54:45.173 ,          1 ,     3.0 ,False   ,                               ,False           ,True       ,        83.29  ,   32.5 ,    32.0 ,   992.9 ,False    ,     45.2 ,          202 ,      1.1 ,Italian Grand Prix ,2024
01:48:31.559000 ,HAM    ,          44 ,00:01:28.349000 ,     37.0 ,  2.0 ,                ,01:48:27.801000 ,00:00:27.414000 ,00:00:28.692000 ,00:00:32.243000 ,01:47:30.591000    ,01:47:59.283000    ,01:48:31.526000    ,        ,  319.0 ,        ,  328.0 ,False          ,HARD      ,    22.0 ,True      ,Mercedes          ,01:47:03.210000 ,2024-09-01 13:54:47.129 ,          1 ,     4.0 ,False   ,                               ,False           ,False      ,        88.349 ,   32.5 ,    31.0 ,   993.0 ,False    ,     45.2 ,          187 ,      1.5 ,Italian Grand Prix ,2024
01:48:33.487000 ,HUL    ,          27 ,00:01:23.772000 ,     36.0 ,  3.0 ,                ,                ,00:00:27.531000 ,00:00:28.515000 ,00:00:27.726000 ,01:47:37.261000    ,01:48:05.776000    ,01:48:33.502000    ,        ,  317.0 ,  315.0 ,  321.0 ,False          ,HARD      ,     4.0 ,True      ,Haas F1 Team      ,01:47:09.715000 ,2024-09-01 13:54:53.634 ,          1 ,    19.0 ,False   ,                               ,False           ,True       ,        83.772 ,   32.5 ,    31.0 ,   993.0 ,False    ,     45.2 ,          187 ,      1.5 ,Italian Grand Prix ,2024
01:48:34.794000 ,VER    ,           1 ,00:01:23.485000 ,     37.0 ,  2.0 ,                ,                ,00:00:27.430000 ,00:00:28.508000 ,00:00:27.547000 ,01:47:38.722000    ,01:48:07.230000    ,01:48:34.777000    ,  310.0 ,  316.0 ,  316.0 ,  323.0 ,False          ,HARD      ,    15.0 ,True      ,Red Bull Racing   ,01:47:11.309000 ,2024-09-01 13:54:55.228 ,          1 ,     5.0 ,False   ,                               ,False           ,True       ,        83.485 ,   32.5 ,    31.0 ,   993.0 ,False    ,     45.2 ,          187 ,      1.5 ,Italian Grand Prix ,2024
01:48:35.925000 ,NOR    ,           4 ,00:01:23.178000 ,     37.0 ,  3.0 ,                ,                ,00:00:27.264000 ,00:00:28.492000 ,00:00:27.422000 ,01:47:40.021000    ,01:48:08.513000    ,01:48:35.935000    ,  315.0 ,  320.0 ,  315.0 ,  326.0 ,False          ,HARD      ,     5.0 ,True      ,McLaren           ,01:47:12.747000 ,2024-09-01 13:54:56.666 ,          1 ,     6.0 ,False   ,                               ,False           ,True       ,        83.178 ,   32.5 ,    31.0 ,   993.0 ,False    ,     45.2 ,          187 ,      1.5 ,Italian Grand Prix ,2024
