Time                   ,Driver ,DriverNumber ,LapTime                ,LapNumber ,Stint ,PitOutTime             ,PitInTime              ,Sector1Time            ,Sector2Time            ,Sector3Time            ,Sector1SessionTime     ,Sector2SessionTime     ,Sector3SessionTime     ,SpeedI1 ,SpeedI2 ,SpeedFL ,SpeedST ,IsPersonalBest ,Compound  ,TyreLife ,FreshTyre ,Team              ,LapStartTime           ,LapStartDate            ,TrackStatus ,Position ,Deleted ,DeletedReason                      ,FastF1Generated ,IsAccurate ,LapTimeSeconds ,AirTemp ,Humidity ,Pressure ,Rainfall ,TrackTemp ,WindDirection ,WindSpeed ,EventName                ,Year
0 days 02:17:36.374000 ,LEC    ,          16 ,0 days 00:01:38.471000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.466000 ,0 days 00:00:39.385000 ,0 days 00:00:32.620000 ,0 days 02:16:24.369000 ,0 days 02:17:03.754000 ,0 days 02:17:36.374000 ,  220.0 ,  183.0 ,  204.0 ,  331.0 ,False          ,HARD      ,    21.0 ,True      ,Ferrari           ,0 days 02:15:57.903000 ,2024-10-20 20:22:35.501 ,          1 ,     1.0 ,False   ,                                   ,False           ,True       ,        98.471 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     47.0 ,          163 ,      1.8 ,United States Grand Prix ,2024
0 days 02:17:37.724000 ,STR    ,          18 ,0 days 00:01:41.173000 ,     46.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.929000 ,0 days 00:00:41.049000 ,0 days 00:00:33.195000 ,0 days 02:16:23.480000 ,0 days 02:17:04.529000 ,0 days 02:17:37.724000 ,  210.0 ,  184.0 ,  204.0 ,  258.0 ,False          ,MEDIUM    ,    19.0 ,True      ,Aston Martin      ,0 days 02:15:56.551000 ,2024-10-20 20:22:34.149 ,          1 ,    16.0 ,False   ,                                   ,False           ,True       ,       101.173 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     47.0 ,          163 ,      1.8 ,United States Grand Prix ,2024
0 days 02:17:41.428000 ,SAI    ,          55 ,0 days 00:01:38.883000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.419000 ,0 days 00:00:39.703000 ,0 days 00:00:32.761000 ,0 days 02:16:28.964000 ,0 days 02:17:08.667000 ,0 days 02:17:41.428000 ,  211.0 ,  184.0 ,  205.0 ,  307.0 ,False          ,HARD      ,    26.0 ,True      ,Ferrari           ,0 days 02:16:02.545000 ,2024-10-20 20:22:40.143 ,          1 ,     2.0 ,False   ,                                   ,False           ,True       ,        98.883 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     47.0 ,          163 ,      1.8 ,United States Grand Prix ,2024
0 days 02:17:42.353000 ,ALB    ,          23 ,0 days 00:01:41.733000 ,     46.0 ,  3.0 ,                       ,                       ,0 days 00:00:26.916000 ,0 days 00:00:40.158000 ,0 days 00:00:34.659000 ,0 days 02:16:27.536000 ,0 days 02:17:07.694000 ,0 days 02:17:42.353000 ,  215.0 ,  184.0 ,  204.0 ,  333.0 ,False          ,HARD      ,    13.0 ,True      ,Williams          ,0 days 02:16:00.620000 ,2024-10-20 20:22:38.218 ,          1 ,    17.0 ,False   ,                                   ,False           ,True       ,       101.733 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     47.0 ,          163 ,      1.8 ,United States Grand Prix ,2024
0 days 02:17:43.044000 ,BOT    ,          77 ,0 days 00:01:43.225000 ,     46.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.274000 ,0 days 00:00:40.720000 ,0 days 00:00:35.231000 ,0 days 02:16:27.093000 ,0 days 02:17:07.813000 ,0 days 02:17:43.044000 ,  204.0 ,  181.0 ,  203.0 ,  311.0 ,False          ,HARD      ,    31.0 ,True      ,Kick Sauber       ,0 days 02:15:59.819000 ,2024-10-20 20:22:37.417 ,          1 ,    18.0 ,False   ,                                   ,False           ,True       ,       103.225 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     47.0 ,          163 ,      1.8 ,United States Grand Prix ,2024
0 days 02:17:49.201000 ,VER    ,           1 ,0 days 00:01:39.191000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.584000 ,0 days 00:00:39.713000 ,0 days 00:00:32.894000 ,0 days 02:16:36.594000 ,0 days 02:17:16.307000 ,0 days 02:17:49.201000 ,  221.0 ,  180.0 ,  203.0 ,  311.0 ,False          ,HARD      ,    22.0 ,True      ,Red Bull Racing   ,0 days 02:16:10.010000 ,2024-10-20 20:22:47.608 ,          1 ,     3.0 ,False   ,                                   ,False           ,True       ,        99.191 ,   29.1 ,    32.0 ,  1005.6 ,False    ,     46.8 ,          175 ,      2.2 ,United States Grand Prix ,2024
0 days 02:17:49.874000 ,NOR    ,           4 ,0 days 00:01:39.194000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.425000 ,0 days 00:00:39.347000 ,0 days 00:00:33.422000 ,0 days 02:16:37.105000 ,0 days 02:17:16.452000 ,0 days 02:17:49.874000 ,  218.0 ,  185.0 ,  206.0 ,  337.0 ,False          ,HARD      ,    16.0 ,True      ,McLaren           ,0 days 02:16:10.680000 ,2024-10-20 20:22:48.278 ,          1 ,     4.0 ,False   ,                                   ,False           ,True       ,        99.194 ,   29.1 ,    32.0 ,  1005.6 ,False    ,     46.8 ,          175 ,      2.2 ,United States Grand Prix ,2024
0 days 02:17:57.984000 ,PIA    ,          81 ,0 days 00:01:38.655000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.476000 ,0 days 00:00:39.700000 ,0 days 00:00:32.479000 ,0 days 02:16:45.805000 ,0 days 02:17:25.505000 ,0 days 02:17:57.984000 ,  225.0 ,  185.0 ,  205.0 ,  307.0 ,False          ,HARD      ,    15.0 ,True      ,McLaren           ,0 days 02:16:19.329000 ,2024-10-20 20:22:56.927 ,          1 ,     5.0 ,False   ,                                   ,False           ,True       ,        98.655 ,   29.1 ,    32.0 ,  1005.6 ,False    ,     46.8 ,          175 ,      2.2 ,United States Grand Prix ,2024
0 days 02:18:12.053000 ,ZHO    ,          24 ,0 days 00:01:39.858000 ,     46.0 ,  3.0 ,                       ,                       ,0 days 00:00:26.942000 ,0 days 00:00:39.958000 ,0 days 00:00:32.958000 ,0 days 02:16:59.137000 ,0 days 02:17:39.095000 ,0 days 02:18:12.053000 ,  214.0 ,  180.0 ,  204.0 ,  305.0 ,False          ,HARD      ,    11.0 ,True      ,Kick Sauber       ,0 days 02:16:32.195000 ,2024-10-20 20:23:09.793 ,          1 ,    19.0 ,False   ,                                   ,False           ,True       ,        99.858 ,   29.1 ,    32.0 ,  1005.6 ,False    ,     46.8 ,          175 ,      2.2 ,United States Grand Prix ,2024
0 days 02:18:27.768000 ,PER    ,          11 ,0 days 00:01:38.914000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.367000 ,0 days 00:00:39.694000 ,0 days 00:00:32.853000 ,0 days 02:17:15.221000 ,0 days 02:17:54.915000 ,0 days 02:18:27.768000 ,  216.0 ,  176.0 ,  201.0 ,  305.0 ,False          ,HARD      ,    21.0 ,True      ,Red Bull Racing   ,0 days 02:16:48.854000 ,2024-10-20 20:23:26.452 ,          1 ,     6.0 ,False   ,                                   ,False           ,True       ,        98.914 ,   29.1 ,    32.0 ,  1005.6 ,False    ,     46.8 ,          175 ,      2.2 ,United States Grand Prix ,2024
0 days 02:18:31.793000 ,RUS    ,          63 ,0 days 00:01:37.790000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.227000 ,0 days 00:00:39.020000 ,0 days 00:00:32.543000 ,0 days 02:17:20.230000 ,0 days 02:17:59.250000 ,0 days 02:18:31.793000 ,        ,  185.0 ,  204.0 ,  313.0 ,False          ,MEDIUM    ,     7.0 ,True      ,Mercedes          ,0 days 02:16:54.003000 ,2024-10-20 20:23:31.601 ,          1 ,     7.0 ,False   ,                                   ,False           ,True       ,        97.79  ,   29.1 ,    32.0 ,  1005.6 ,False    ,     46.8 ,          175 ,      2.2 ,United States Grand Prix ,2024
0 days 02:18:36.004000 ,HUL    ,          27 ,0 days 00:01:38.997000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.609000 ,0 days 00:00:39.732000 ,0 days 00:00:32.656000 ,0 days 02:17:23.616000 ,0 days 02:18:03.348000 ,0 days 02:18:36.004000 ,  218.0 ,  186.0 ,  205.0 ,  302.0 ,False          ,HARD      ,    20.0 ,True      ,Haas F1 Team      ,0 days 02:16:57.007000 ,2024-10-20 20:23:34.605 ,          1 ,     8.0 ,False   ,                                   ,False           ,True       ,        98.997 ,   29.1 ,    32.0 ,  1005.6 ,False    ,     46.8 ,          175 ,      2.2 ,United States Grand Prix ,2024
0 days 02:18:45.234000 ,LAW    ,          30 ,0 days 00:01:38.631000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.524000 ,0 days 00:00:39.504000 ,0 days 00:00:32.603000 ,0 days 02:17:33.127000 ,0 days 02:18:12.631000 ,0 days 02:18:45.234000 ,  229.0 ,  181.0 ,  204.0 ,  305.0 ,False          ,MEDIUM    ,    11.0 ,True      ,RB                ,0 days 02:17:06.603000 ,2024-10-20 20:23:44.201 ,          1 ,     9.0 ,False   ,                                   ,False           ,True       ,        98.631 ,   29.1 ,    32.0 ,  1005.6 ,False    ,     46.8 ,          175 ,      2.2 ,United States Grand Prix ,2024
0 days 02:18:49.143000 ,COL    ,          43 ,0 days 00:01:37.991000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.358000 ,0 days 00:00:39.097000 ,0 days 00:00:32.536000 ,0 days 02:17:37.510000 ,0 days 02:18:16.607000 ,0 days 02:18:49.143000 ,        ,  185.0 ,  204.0 ,  308.0 ,False          ,MEDIUM    ,     8.0 ,True      ,Williams          ,0 days 02:17:11.152000 ,2024-10-20 20:23:48.750 ,          1 ,    10.0 ,False   ,                                   ,False           ,True       ,        97.991 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:18:53.452000 ,MAG    ,          20 ,0 days 00:01:38.779000 ,     47.0 ,  3.0 ,                       ,                       ,0 days 00:00:26.483000 ,0 days 00:00:39.727000 ,0 days 00:00:32.569000 ,0 days 02:17:41.156000 ,0 days 02:18:20.883000 ,0 days 02:18:53.452000 ,  219.0 ,  186.0 ,  205.0 ,  302.0 ,False          ,MEDIUM    ,     9.0 ,True      ,Haas F1 Team      ,0 days 02:17:14.673000 ,2024-10-20 20:23:52.271 ,          1 ,    11.0 ,False   ,                                   ,False           ,True       ,        98.779 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:18:55.214000 ,GAS    ,          10 ,0 days 00:01:40.973000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.778000 ,0 days 00:00:40.114000 ,0 days 00:00:33.081000 ,0 days 02:17:42.019000 ,0 days 02:18:22.133000 ,0 days 02:18:55.214000 ,  210.0 ,  182.0 ,  206.0 ,  307.0 ,False          ,HARD      ,    29.0 ,True      ,Alpine            ,0 days 02:17:14.241000 ,2024-10-20 20:23:51.839 ,          1 ,    12.0 ,False   ,                                   ,False           ,True       ,       100.973 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:03.400000 ,ALO    ,          14 ,0 days 00:01:39.533000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.562000 ,0 days 00:00:40.165000 ,0 days 00:00:32.806000 ,0 days 02:17:50.429000 ,0 days 02:18:30.594000 ,0 days 02:19:03.400000 ,        ,  185.0 ,  202.0 ,  306.0 ,False          ,HARD      ,    22.0 ,False     ,Aston Martin      ,0 days 02:17:23.867000 ,2024-10-20 20:24:01.465 ,          1 ,    13.0 ,False   ,                                   ,False           ,True       ,        99.533 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:06.194000 ,TSU    ,          22 ,0 days 00:01:39.631000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.643000 ,0 days 00:00:39.909000 ,0 days 00:00:33.079000 ,0 days 02:17:53.206000 ,0 days 02:18:33.115000 ,0 days 02:19:06.194000 ,  218.0 ,  180.0 ,  204.0 ,  305.0 ,False          ,HARD      ,    29.0 ,True      ,RB                ,0 days 02:17:26.563000 ,2024-10-20 20:24:04.161 ,          1 ,    14.0 ,False   ,                                   ,False           ,True       ,        99.631 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:13.978000 ,OCO    ,          31 ,0 days 00:01:39.596000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.777000 ,0 days 00:00:39.818000 ,0 days 00:00:33.001000 ,0 days 02:18:01.159000 ,0 days 02:18:40.977000 ,0 days 02:19:13.978000 ,  222.0 ,  180.0 ,  198.0 ,  300.0 ,True           ,HARD      ,    16.0 ,True      ,Alpine            ,0 days 02:17:34.382000 ,2024-10-20 20:24:11.980 ,          1 ,    15.0 ,False   ,                                   ,False           ,True       ,        99.596 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:14.687000 ,LEC    ,          16 ,0 days 00:01:38.313000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.308000 ,0 days 00:00:39.549000 ,0 days 00:00:32.456000 ,0 days 02:18:02.682000 ,0 days 02:18:42.231000 ,0 days 02:19:14.687000 ,  223.0 ,  184.0 ,  205.0 ,  307.0 ,False          ,HARD      ,    22.0 ,True      ,Ferrari           ,0 days 02:17:36.374000 ,2024-10-20 20:24:13.972 ,          1 ,     1.0 ,False   ,                                   ,False           ,True       ,        98.313 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:17.248000 ,STR    ,          18 ,0 days 00:01:39.524000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.879000 ,0 days 00:00:39.804000 ,0 days 00:00:32.841000 ,0 days 02:18:04.603000 ,0 days 02:18:44.407000 ,0 days 02:19:17.248000 ,        ,  183.0 ,  205.0 ,  307.0 ,True           ,MEDIUM    ,    20.0 ,True      ,Aston Martin      ,0 days 02:17:37.724000 ,2024-10-20 20:24:15.322 ,          1 ,    16.0 ,False   ,                                   ,False           ,True       ,        99.524 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:19.558000 ,SAI    ,          55 ,0 days 00:01:38.130000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.421000 ,0 days 00:00:39.244000 ,0 days 00:00:32.465000 ,0 days 02:18:07.849000 ,0 days 02:18:47.093000 ,0 days 02:19:19.558000 ,  217.0 ,  183.0 ,  205.0 ,  304.0 ,False          ,HARD      ,    27.0 ,True      ,Ferrari           ,0 days 02:17:41.428000 ,2024-10-20 20:24:19.026 ,          1 ,     2.0 ,False   ,                                   ,False           ,True       ,        98.13  ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:21.905000 ,ALB    ,          23 ,0 days 00:01:39.552000 ,     47.0 ,  3.0 ,                       ,                       ,0 days 00:00:26.598000 ,0 days 00:00:39.812000 ,0 days 00:00:33.142000 ,0 days 02:18:08.951000 ,0 days 02:18:48.763000 ,0 days 02:19:21.905000 ,  212.0 ,  179.0 ,  201.0 ,  307.0 ,False          ,HARD      ,    14.0 ,True      ,Williams          ,0 days 02:17:42.353000 ,2024-10-20 20:24:19.951 ,          1 ,    17.0 ,False   ,                                   ,False           ,True       ,        99.552 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:24.108000 ,BOT    ,          77 ,0 days 00:01:41.064000 ,     47.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.223000 ,0 days 00:00:40.428000 ,0 days 00:00:33.413000 ,0 days 02:18:10.267000 ,0 days 02:18:50.695000 ,0 days 02:19:24.108000 ,  206.0 ,  182.0 ,  206.0 ,  309.0 ,False          ,HARD      ,    32.0 ,True      ,Kick Sauber       ,0 days 02:17:43.044000 ,2024-10-20 20:24:20.642 ,          1 ,    18.0 ,False   ,                                   ,False           ,True       ,       101.064 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:27.773000 ,VER    ,           1 ,0 days 00:01:38.572000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.297000 ,0 days 00:00:39.690000 ,0 days 00:00:32.585000 ,0 days 02:18:15.498000 ,0 days 02:18:55.188000 ,0 days 02:19:27.773000 ,  225.0 ,  178.0 ,  202.0 ,  304.0 ,False          ,HARD      ,    23.0 ,True      ,Red Bull Racing   ,0 days 02:17:49.201000 ,2024-10-20 20:24:26.799 ,          1 ,     3.0 ,False   ,                                   ,False           ,True       ,        98.572 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:28.310000 ,NOR    ,           4 ,0 days 00:01:38.436000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.181000 ,0 days 00:00:39.376000 ,0 days 00:00:32.879000 ,0 days 02:18:16.055000 ,0 days 02:18:55.431000 ,0 days 02:19:28.310000 ,  216.0 ,  183.0 ,  207.0 ,  332.0 ,False          ,HARD      ,    17.0 ,True      ,McLaren           ,0 days 02:17:49.874000 ,2024-10-20 20:24:27.472 ,          1 ,     4.0 ,False   ,                                   ,False           ,True       ,        98.436 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:36.005000 ,PIA    ,          81 ,0 days 00:01:38.021000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.299000 ,0 days 00:00:39.230000 ,0 days 00:00:32.492000 ,0 days 02:18:24.283000 ,0 days 02:19:03.513000 ,0 days 02:19:36.005000 ,        ,  186.0 ,  204.0 ,  305.0 ,False          ,HARD      ,    16.0 ,True      ,McLaren           ,0 days 02:17:57.984000 ,2024-10-20 20:24:35.582 ,          1 ,     5.0 ,False   ,                                   ,False           ,True       ,        98.021 ,   29.1 ,    32.0 ,  1005.7 ,False    ,     46.7 ,          184 ,      2.1 ,United States Grand Prix ,2024
0 days 02:19:51.678000 ,ZHO    ,          24 ,0 days 00:01:39.625000 ,     47.0 ,  3.0 ,                       ,                       ,0 days 00:00:26.910000 ,0 days 00:00:39.969000 ,0 days 00:00:32.746000 ,0 days 02:18:38.963000 ,0 days 02:19:18.932000 ,0 days 02:19:51.678000 ,  221.0 ,  181.0 ,  205.0 ,  300.0 ,True           ,HARD      ,    12.0 ,True      ,Kick Sauber       ,0 days 02:18:12.053000 ,2024-10-20 20:24:49.651 ,          1 ,    19.0 ,False   ,                                   ,False           ,True       ,        99.625 ,   29.1 ,    33.0 ,  1005.7 ,False    ,     46.8 ,          232 ,      1.3 ,United States Grand Prix ,2024
0 days 02:20:06.610000 ,PER    ,          11 ,0 days 00:01:38.842000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.317000 ,0 days 00:00:39.761000 ,0 days 00:00:32.764000 ,0 days 02:18:54.085000 ,0 days 02:19:33.846000 ,0 days 02:20:06.610000 ,  218.0 ,  181.0 ,  202.0 ,  303.0 ,False          ,HARD      ,    22.0 ,True      ,Red Bull Racing   ,0 days 02:18:27.768000 ,2024-10-20 20:25:05.366 ,          1 ,     6.0 ,False   ,                                   ,False           ,True       ,        98.842 ,   29.1 ,    33.0 ,  1005.7 ,False    ,     46.8 ,          232 ,      1.3 ,United States Grand Prix ,2024
0 days 02:20:09.834000 ,RUS    ,          63 ,0 days 00:01:38.041000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.336000 ,0 days 00:00:39.188000 ,0 days 00:00:32.517000 ,0 days 02:18:58.129000 ,0 days 02:19:37.317000 ,0 days 02:20:09.834000 ,  220.0 ,  185.0 ,  206.0 ,  311.0 ,False          ,MEDIUM    ,     8.0 ,True      ,Mercedes          ,0 days 02:18:31.793000 ,2024-10-20 20:25:09.391 ,          1 ,     7.0 ,False   ,                                   ,False           ,True       ,        98.041 ,   29.1 ,    33.0 ,  1005.7 ,False    ,     46.8 ,          232 ,      1.3 ,United States Grand Prix ,2024
0 days 02:20:14.598000 ,HUL    ,          27 ,0 days 00:01:38.594000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.638000 ,0 days 00:00:39.455000 ,0 days 00:00:32.501000 ,0 days 02:19:02.642000 ,0 days 02:19:42.097000 ,0 days 02:20:14.598000 ,  219.0 ,  185.0 ,  204.0 ,  300.0 ,True           ,HARD      ,    21.0 ,True      ,Haas F1 Team      ,0 days 02:18:36.004000 ,2024-10-20 20:25:13.602 ,          1 ,     8.0 ,False   ,                                   ,False           ,True       ,        98.594 ,   29.1 ,    33.0 ,  1005.7 ,False    ,     46.8 ,          232 ,      1.3 ,United States Grand Prix ,2024
0 days 02:20:23.727000 ,LAW    ,          30 ,0 days 00:01:38.493000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.442000 ,0 days 00:00:39.540000 ,0 days 00:00:32.511000 ,0 days 02:19:11.676000 ,0 days 02:19:51.216000 ,0 days 02:20:23.727000 ,  224.0 ,  181.0 ,  207.0 ,  304.0 ,False          ,MEDIUM    ,    12.0 ,True      ,RB                ,0 days 02:18:45.234000 ,2024-10-20 20:25:22.832 ,          1 ,     9.0 ,False   ,                                   ,False           ,True       ,        98.493 ,   29.1 ,    33.0 ,  1005.7 ,False    ,     46.8 ,          232 ,      1.3 ,United States Grand Prix ,2024
0 days 02:20:27.469000 ,COL    ,          43 ,0 days 00:01:38.326000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.357000 ,0 days 00:00:39.451000 ,0 days 00:00:32.518000 ,0 days 02:19:15.500000 ,0 days 02:19:54.951000 ,0 days 02:20:27.469000 ,  232.0 ,  182.0 ,  205.0 ,  306.0 ,False          ,MEDIUM    ,     9.0 ,True      ,Williams          ,0 days 02:18:49.143000 ,2024-10-20 20:25:26.741 ,          1 ,    10.0 ,False   ,                                   ,False           ,True       ,        98.326 ,   29.1 ,    33.0 ,  1005.7 ,False    ,     46.8 ,          232 ,      1.3 ,United States Grand Prix ,2024
0 days 02:20:32.477000 ,MAG    ,          20 ,0 days 00:01:39.025000 ,     48.0 ,  3.0 ,                       ,                       ,0 days 00:00:26.525000 ,0 days 00:00:39.694000 ,0 days 00:00:32.806000 ,0 days 02:19:19.977000 ,0 days 02:19:59.671000 ,0 days 02:20:32.477000 ,  217.0 ,  185.0 ,  204.0 ,  300.0 ,False          ,MEDIUM    ,    10.0 ,True      ,Haas F1 Team      ,0 days 02:18:53.452000 ,2024-10-20 20:25:31.050 ,          1 ,    11.0 ,False   ,                                   ,False           ,True       ,        99.025 ,   29.1 ,    33.0 ,  1005.7 ,False    ,     46.8 ,          232 ,      1.3 ,United States Grand Prix ,2024
0 days 02:20:34.775000 ,GAS    ,          10 ,0 days 00:01:39.561000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.739000 ,0 days 00:00:39.658000 ,0 days 00:00:33.164000 ,0 days 02:19:21.953000 ,0 days 02:20:01.611000 ,0 days 02:20:34.775000 ,  221.0 ,  180.0 ,  203.0 ,  307.0 ,False          ,HARD      ,    30.0 ,True      ,Alpine            ,0 days 02:18:55.214000 ,2024-10-20 20:25:32.812 ,          1 ,    12.0 ,False   ,                                   ,False           ,True       ,        99.561 ,   29.1 ,    33.0 ,  1005.7 ,False    ,     46.8 ,          232 ,      1.3 ,United States Grand Prix ,2024
0 days 02:20:43.038000 ,ALO    ,          14 ,0 days 00:01:39.638000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.619000 ,0 days 00:00:40.036000 ,0 days 00:00:32.983000 ,0 days 02:19:30.019000 ,0 days 02:20:10.055000 ,0 days 02:20:43.038000 ,  216.0 ,  186.0 ,  205.0 ,  303.0 ,False          ,HARD      ,    23.0 ,False     ,Aston Martin      ,0 days 02:19:03.400000 ,2024-10-20 20:25:40.998 ,          1 ,    13.0 ,False   ,                                   ,False           ,True       ,        99.638 ,   29.1 ,    33.0 ,  1005.7 ,False    ,     46.8 ,          232 ,      1.3 ,United States Grand Prix ,2024
0 days 02:20:45.891000 ,TSU    ,          22 ,0 days 00:01:39.697000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.560000 ,0 days 00:00:40.065000 ,0 days 00:00:33.072000 ,0 days 02:19:32.754000 ,0 days 02:20:12.819000 ,0 days 02:20:45.891000 ,  214.0 ,  180.0 ,  205.0 ,  306.0 ,False          ,HARD      ,    30.0 ,True      ,RB                ,0 days 02:19:06.194000 ,2024-10-20 20:25:43.792 ,          1 ,    14.0 ,False   ,                                   ,False           ,True       ,        99.697 ,   29.1 ,    33.0 ,  1005.7 ,False    ,     46.8 ,          232 ,      1.3 ,United States Grand Prix ,2024
0 days 02:20:53.013000 ,LEC    ,          16 ,0 days 00:01:38.326000 ,     49.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.007000 ,0 days 00:00:39.647000 ,0 days 00:00:32.672000 ,0 days 02:19:40.694000 ,0 days 02:20:20.341000 ,0 days 02:20:53.013000 ,  225.0 ,  185.0 ,  205.0 ,  303.0 ,False          ,HARD      ,    23.0 ,True      ,Ferrari           ,0 days 02:19:14.687000 ,2024-10-20 20:25:52.285 ,          1 ,     1.0 ,False   ,                                   ,False           ,True       ,        98.326 ,   29.0 ,    33.0 ,  1005.7 ,False    ,     46.7 ,          275 ,      0.8 ,United States Grand Prix ,2024
0 days 02:20:54.876000 ,OCO    ,          31 ,0 days 00:01:40.898000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.770000 ,0 days 00:00:40.016000 ,0 days 00:00:33.112000 ,0 days 02:19:41.748000 ,0 days 02:20:21.764000 ,0 days 02:20:54.876000 ,  215.0 ,  182.0 ,  204.0 ,  303.0 ,False          ,HARD      ,    17.0 ,True      ,Alpine            ,0 days 02:19:13.978000 ,2024-10-20 20:25:51.576 ,          1 ,    15.0 ,False   ,                                   ,False           ,True       ,       100.898 ,   29.0 ,    33.0 ,  1005.7 ,False    ,     46.7 ,          275 ,      0.8 ,United States Grand Prix ,2024
0 days 02:20:56.914000 ,STR    ,          18 ,0 days 00:01:39.666000 ,     48.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.845000 ,0 days 00:00:39.924000 ,0 days 00:00:32.897000 ,0 days 02:19:44.093000 ,0 days 02:20:24.017000 ,0 days 02:20:56.914000 ,        ,  186.0 ,  205.0 ,  306.0 ,False          ,MEDIUM    ,    21.0 ,True      ,Aston Martin      ,0 days 02:19:17.248000 ,2024-10-20 20:25:54.846 ,          1 ,    16.0 ,False   ,                                   ,False           ,True       ,        99.666 ,   29.0 ,    33.0 ,  1005.7 ,False    ,     46.7 ,          275 ,      0.8 ,United States Grand Prix ,2024
